time,cpft,y,x,cropdvi,croplai,cropcanht,cropharvc,cropreservec,cropstemc,croprootc,cropleafc,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
30,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2592000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,30 days,2016-03-31 06:00:00,2016,90.25,91,-37.75,-36,30.0,30
30,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2592000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,30 days,2016-03-31 06:00:00,2016,90.25,91,-37.75,-36,30.0,30
30,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,2592000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,30 days,2016-03-31 06:00:00,2016,90.25,91,-37.75,-36,30.0,30
30,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2592000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,30 days,2016-03-31 06:00:00,2016,90.25,91,-37.75,-36,30.0,30
31,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2678400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,31 days,2016-04-01 06:00:00,2016,91.25,92,-36.75,-35,31.0,31
31,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2678400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,31 days,2016-04-01 06:00:00,2016,91.25,92,-36.75,-35,31.0,31
31,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,2678400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,31 days,2016-04-01 06:00:00,2016,91.25,92,-36.75,-35,31.0,31
31,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2678400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,31 days,2016-04-01 06:00:00,2016,91.25,92,-36.75,-35,31.0,31
32,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2764800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,32 days,2016-04-02 06:00:00,2016,92.25,93,-35.75,-34,32.0,32
32,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2764800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,32 days,2016-04-02 06:00:00,2016,92.25,93,-35.75,-34,32.0,32
32,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,2764800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,32 days,2016-04-02 06:00:00,2016,92.25,93,-35.75,-34,32.0,32
32,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2764800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,32 days,2016-04-02 06:00:00,2016,92.25,93,-35.75,-34,32.0,32
33,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2851200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,33 days,2016-04-03 06:00:00,2016,93.25,94,-34.75,-33,33.0,33
33,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2851200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,33 days,2016-04-03 06:00:00,2016,93.25,94,-34.75,-33,33.0,33
33,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,2851200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,33 days,2016-04-03 06:00:00,2016,93.25,94,-34.75,-33,33.0,33
33,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2851200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,33 days,2016-04-03 06:00:00,2016,93.25,94,-34.75,-33,33.0,33
34,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2937600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,34 days,2016-04-04 06:00:00,2016,94.25,95,-33.75,-32,34.0,34
34,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2937600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,34 days,2016-04-04 06:00:00,2016,94.25,95,-33.75,-32,34.0,34
34,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,2937600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,34 days,2016-04-04 06:00:00,2016,94.25,95,-33.75,-32,34.0,34
34,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,2937600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,34 days,2016-04-04 06:00:00,2016,94.25,95,-33.75,-32,34.0,34
35,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3024000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,35 days,2016-04-05 06:00:00,2016,95.25,96,-32.75,-31,35.0,35
35,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3024000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,35 days,2016-04-05 06:00:00,2016,95.25,96,-32.75,-31,35.0,35
35,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3024000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,35 days,2016-04-05 06:00:00,2016,95.25,96,-32.75,-31,35.0,35
35,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3024000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,35 days,2016-04-05 06:00:00,2016,95.25,96,-32.75,-31,35.0,35
36,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3110400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,36 days,2016-04-06 06:00:00,2016,96.25,97,-31.75,-30,36.0,36
36,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3110400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,36 days,2016-04-06 06:00:00,2016,96.25,97,-31.75,-30,36.0,36
36,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3110400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,36 days,2016-04-06 06:00:00,2016,96.25,97,-31.75,-30,36.0,36
36,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3110400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,36 days,2016-04-06 06:00:00,2016,96.25,97,-31.75,-30,36.0,36
37,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3196800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,37 days,2016-04-07 06:00:00,2016,97.25,98,-30.75,-29,37.0,37
37,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3196800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,37 days,2016-04-07 06:00:00,2016,97.25,98,-30.75,-29,37.0,37
37,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3196800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,37 days,2016-04-07 06:00:00,2016,97.25,98,-30.75,-29,37.0,37
37,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3196800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,37 days,2016-04-07 06:00:00,2016,97.25,98,-30.75,-29,37.0,37
38,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3283200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,38 days,2016-04-08 06:00:00,2016,98.25,99,-29.75,-28,38.0,38
38,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3283200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,38 days,2016-04-08 06:00:00,2016,98.25,99,-29.75,-28,38.0,38
38,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3283200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,38 days,2016-04-08 06:00:00,2016,98.25,99,-29.75,-28,38.0,38
38,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3283200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,38 days,2016-04-08 06:00:00,2016,98.25,99,-29.75,-28,38.0,38
39,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3369600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,39 days,2016-04-09 06:00:00,2016,99.25,100,-28.75,-27,39.0,39
39,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3369600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,39 days,2016-04-09 06:00:00,2016,99.25,100,-28.75,-27,39.0,39
39,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3369600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,39 days,2016-04-09 06:00:00,2016,99.25,100,-28.75,-27,39.0,39
39,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3369600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,39 days,2016-04-09 06:00:00,2016,99.25,100,-28.75,-27,39.0,39
40,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3456000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,40 days,2016-04-10 06:00:00,2016,100.25,101,-27.75,-26,40.0,40
40,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3456000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,40 days,2016-04-10 06:00:00,2016,100.25,101,-27.75,-26,40.0,40
40,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3456000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,40 days,2016-04-10 06:00:00,2016,100.25,101,-27.75,-26,40.0,40
40,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3456000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,40 days,2016-04-10 06:00:00,2016,100.25,101,-27.75,-26,40.0,40
41,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3542400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,41 days,2016-04-11 06:00:00,2016,101.25,102,-26.75,-25,41.0,41
41,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3542400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,41 days,2016-04-11 06:00:00,2016,101.25,102,-26.75,-25,41.0,41
41,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3542400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,41 days,2016-04-11 06:00:00,2016,101.25,102,-26.75,-25,41.0,41
41,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3542400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,41 days,2016-04-11 06:00:00,2016,101.25,102,-26.75,-25,41.0,41
42,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3628800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,42 days,2016-04-12 06:00:00,2016,102.25,103,-25.75,-24,42.0,42
42,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3628800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,42 days,2016-04-12 06:00:00,2016,102.25,103,-25.75,-24,42.0,42
42,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3628800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,42 days,2016-04-12 06:00:00,2016,102.25,103,-25.75,-24,42.0,42
42,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3628800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,42 days,2016-04-12 06:00:00,2016,102.25,103,-25.75,-24,42.0,42
43,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3715200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,43 days,2016-04-13 06:00:00,2016,103.25,104,-24.75,-23,43.0,43
43,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3715200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,43 days,2016-04-13 06:00:00,2016,103.25,104,-24.75,-23,43.0,43
43,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3715200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,43 days,2016-04-13 06:00:00,2016,103.25,104,-24.75,-23,43.0,43
43,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3715200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,43 days,2016-04-13 06:00:00,2016,103.25,104,-24.75,-23,43.0,43
44,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3801600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,44 days,2016-04-14 06:00:00,2016,104.25,105,-23.75,-22,44.0,44
44,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3801600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,44 days,2016-04-14 06:00:00,2016,104.25,105,-23.75,-22,44.0,44
44,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3801600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,44 days,2016-04-14 06:00:00,2016,104.25,105,-23.75,-22,44.0,44
44,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3801600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,44 days,2016-04-14 06:00:00,2016,104.25,105,-23.75,-22,44.0,44
45,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3888000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,45 days,2016-04-15 06:00:00,2016,105.25,106,-22.75,-21,45.0,45
45,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3888000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,45 days,2016-04-15 06:00:00,2016,105.25,106,-22.75,-21,45.0,45
45,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3888000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,45 days,2016-04-15 06:00:00,2016,105.25,106,-22.75,-21,45.0,45
45,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3888000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,45 days,2016-04-15 06:00:00,2016,105.25,106,-22.75,-21,45.0,45
46,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3974400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,46 days,2016-04-16 06:00:00,2016,106.25,107,-21.75,-20,46.0,46
46,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3974400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,46 days,2016-04-16 06:00:00,2016,106.25,107,-21.75,-20,46.0,46
46,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,3974400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,46 days,2016-04-16 06:00:00,2016,106.25,107,-21.75,-20,46.0,46
46,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,3974400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,46 days,2016-04-16 06:00:00,2016,106.25,107,-21.75,-20,46.0,46
47,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4060800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,47 days,2016-04-17 06:00:00,2016,107.25,108,-20.75,-19,47.0,47
47,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4060800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,47 days,2016-04-17 06:00:00,2016,107.25,108,-20.75,-19,47.0,47
47,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4060800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,47 days,2016-04-17 06:00:00,2016,107.25,108,-20.75,-19,47.0,47
47,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4060800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,47 days,2016-04-17 06:00:00,2016,107.25,108,-20.75,-19,47.0,47
48,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4147200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,48 days,2016-04-18 06:00:00,2016,108.25,109,-19.75,-18,48.0,48
48,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4147200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,48 days,2016-04-18 06:00:00,2016,108.25,109,-19.75,-18,48.0,48
48,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4147200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,48 days,2016-04-18 06:00:00,2016,108.25,109,-19.75,-18,48.0,48
48,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4147200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,48 days,2016-04-18 06:00:00,2016,108.25,109,-19.75,-18,48.0,48
49,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4233600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,49 days,2016-04-19 06:00:00,2016,109.25,110,-18.75,-17,49.0,49
49,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4233600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,49 days,2016-04-19 06:00:00,2016,109.25,110,-18.75,-17,49.0,49
49,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4233600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,49 days,2016-04-19 06:00:00,2016,109.25,110,-18.75,-17,49.0,49
49,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4233600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,49 days,2016-04-19 06:00:00,2016,109.25,110,-18.75,-17,49.0,49
50,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4320000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,50 days,2016-04-20 06:00:00,2016,110.25,111,-17.75,-16,50.0,50
50,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4320000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,50 days,2016-04-20 06:00:00,2016,110.25,111,-17.75,-16,50.0,50
50,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4320000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,50 days,2016-04-20 06:00:00,2016,110.25,111,-17.75,-16,50.0,50
50,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4320000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,50 days,2016-04-20 06:00:00,2016,110.25,111,-17.75,-16,50.0,50
51,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4406400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,51 days,2016-04-21 06:00:00,2016,111.25,112,-16.75,-15,51.0,51
51,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4406400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,51 days,2016-04-21 06:00:00,2016,111.25,112,-16.75,-15,51.0,51
51,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4406400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,51 days,2016-04-21 06:00:00,2016,111.25,112,-16.75,-15,51.0,51
51,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4406400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,51 days,2016-04-21 06:00:00,2016,111.25,112,-16.75,-15,51.0,51
52,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4492800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,52 days,2016-04-22 06:00:00,2016,112.25,113,-15.75,-14,52.0,52
52,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4492800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,52 days,2016-04-22 06:00:00,2016,112.25,113,-15.75,-14,52.0,52
52,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4492800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,52 days,2016-04-22 06:00:00,2016,112.25,113,-15.75,-14,52.0,52
52,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4492800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,52 days,2016-04-22 06:00:00,2016,112.25,113,-15.75,-14,52.0,52
53,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4579200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,53 days,2016-04-23 06:00:00,2016,113.25,114,-14.75,-13,53.0,53
53,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4579200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,53 days,2016-04-23 06:00:00,2016,113.25,114,-14.75,-13,53.0,53
53,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4579200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,53 days,2016-04-23 06:00:00,2016,113.25,114,-14.75,-13,53.0,53
53,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4579200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,53 days,2016-04-23 06:00:00,2016,113.25,114,-14.75,-13,53.0,53
54,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4665600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,54 days,2016-04-24 06:00:00,2016,114.25,115,-13.75,-12,54.0,54
54,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4665600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,54 days,2016-04-24 06:00:00,2016,114.25,115,-13.75,-12,54.0,54
54,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4665600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,54 days,2016-04-24 06:00:00,2016,114.25,115,-13.75,-12,54.0,54
54,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4665600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,54 days,2016-04-24 06:00:00,2016,114.25,115,-13.75,-12,54.0,54
55,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4752000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,55 days,2016-04-25 06:00:00,2016,115.25,116,-12.75,-11,55.0,55
55,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4752000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,55 days,2016-04-25 06:00:00,2016,115.25,116,-12.75,-11,55.0,55
55,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4752000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,55 days,2016-04-25 06:00:00,2016,115.25,116,-12.75,-11,55.0,55
55,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4752000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,55 days,2016-04-25 06:00:00,2016,115.25,116,-12.75,-11,55.0,55
56,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4838400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,56 days,2016-04-26 06:00:00,2016,116.25,117,-11.75,-10,56.0,56
56,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4838400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,56 days,2016-04-26 06:00:00,2016,116.25,117,-11.75,-10,56.0,56
56,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4838400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,56 days,2016-04-26 06:00:00,2016,116.25,117,-11.75,-10,56.0,56
56,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4838400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,56 days,2016-04-26 06:00:00,2016,116.25,117,-11.75,-10,56.0,56
57,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4924800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,57 days,2016-04-27 06:00:00,2016,117.25,118,-10.75,-9,57.0,57
57,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4924800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,57 days,2016-04-27 06:00:00,2016,117.25,118,-10.75,-9,57.0,57
57,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,4924800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,57 days,2016-04-27 06:00:00,2016,117.25,118,-10.75,-9,57.0,57
57,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,4924800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,57 days,2016-04-27 06:00:00,2016,117.25,118,-10.75,-9,57.0,57
58,1,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,5011200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,58 days,2016-04-28 06:00:00,2016,118.25,119,-9.75,-8,58.0,58
58,2,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,5011200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,58 days,2016-04-28 06:00:00,2016,118.25,119,-9.75,-8,58.0,58
58,3,1,1,-2.0,0.001,0.001,0.0,0.0,3.3458593e-07,9.999998e-05,6.057996e-05,5011200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,58 days,2016-04-28 06:00:00,2016,118.25,119,-9.75,-8,58.0,58
58,4,1,1,-2.0,0.001,0.001,0.0,0.0,0.0,9.999998e-05,0.0,5011200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,58 days,2016-04-28 06:00:00,2016,118.25,119,-9.75,-8,58.0,58
